  locus,   size,  type,      raw,      pM,     pKM,"	gene", product,,,,,,,,,,,,,,,,,,,,
PROKKA_03924,1269, sense,13,2.38,1.88,"	fabF2"," ""3-oxoacyl-acyl carrier protein synthase II""",,,,,0,0,"	fabF2",0,,,,"	fabF2",,,"	fabF2",,,,,
PROKKA_03924,1269, antis,0,0,0,,,,,,,0,0,0,"	fabF2",,,,,"	fabF2",,"	fabF2",,,,,
PROKKA_03925,353, igtop,633,115.93,328.42,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03925,353, igbot,7,1.28,3.63,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03925,981, sense,3393,621.42,633.45,"	n/a","  ""hypothetical protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03925,981, antis,60,10.99,11.2,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03926,93, igtop,15,2.75,29.54,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03926,93, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03926,1194, sense,2188,400.72,335.62,"	n/a","  ""hypothetical protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03926,1194, antis,87,15.93,13.34,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03927,268, igtop,8,1.47,5.47,,,,,,,"	phzF1_5",0,0,0,,"	phzF1_5",,,,,"	phzF1_5",,,,,
PROKKA_03927,268, igbot,5,0.92,3.42,,,,,,,0,"	phzF1_5",0,0,,,"	phzF1_5",,,,"	phzF1_5",,,,,
PROKKA_03927,837, sense,7,1.28,1.53,"	phzF1_5"," ""putative phenazine biosynthesis protein""",,,,,0,0,"	phzF1_5",0,,,,"	phzF1_5",,,"	phzF1_5",,,,,
PROKKA_03927,837, antis,1,0.18,0.22,,,,,,,0,0,0,"	phzF1_5",,,,,"	phzF1_5",,"	phzF1_5",,,,,
PROKKA_03928,165, igtop,270,49.45,299.69,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03928,165, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03928,261, sense,581,106.41,407.69,"	n/a","  ""hypothetical protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03928,261, antis,2,0.37,1.4,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03929,4, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03929,4, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03929,771, sense,188,34.43,44.66,"	n/a","  ""molybdopterin-guanine dinucleotide biosynthesis protein A""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03929,771, antis,32,5.86,7.6,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03930,195, igtop,0,0,0,,,,,,,"	fecA_4",0,0,0,,"	fecA_4",,,,,"	fecA_4",,,,,
PROKKA_03930,195, igbot,1,0.18,0.94,,,,,,,0,"	fecA_4",0,0,,,"	fecA_4",,,,"	fecA_4",,,,,
PROKKA_03930,2442, sense,24,4.4,1.8,"	fecA_4"," ""Fe(III) dicitrate transport protein FecA""",,,,,0,0,"	fecA_4",0,,,,"	fecA_4",,,"	fecA_4",,,,,
PROKKA_03930,2442, antis,6,1.1,0.45,,,,,,,0,0,0,"	fecA_4",,,,,"	fecA_4",,"	fecA_4",,,,,
PROKKA_03931,77, igtop,0,0,0,,,,,,,"	fpvR_2",0,0,0,,"	fpvR_2",,,,,"	fpvR_2",,,,,
PROKKA_03931,77, igbot,0,0,0,,,,,,,0,"	fpvR_2",0,0,,,"	fpvR_2",,,,"	fpvR_2",,,,,
PROKKA_03931,843, sense,1,0.18,0.22,"	fpvR_2"," ""FpvR""",,,,,0,0,"	fpvR_2",0,,,,"	fpvR_2",,,"	fpvR_2",,,,,
PROKKA_03931,843, antis,1,0.18,0.22,,,,,,,0,0,0,"	fpvR_2",,,,,"	fpvR_2",,"	fpvR_2",,,,,
PROKKA_03932,4, igtop,0,0,0,,,,,,,"	vreI_1",0,0,0,,"	vreI_1",,,,,"	vreI_1",,,,,
PROKKA_03932,4, igbot,0,0,0,,,,,,,0,"	vreI_1",0,0,,,"	vreI_1",,,,"	vreI_1",,,,,
PROKKA_03932,525, sense,44,8.06,15.35,"	vreI_1"," ""ECF sigma factor"," VreI""",,,,0,0,"	vreI_1",0,,,,"	vreI_1",,,"	vreI_1",,,,,
PROKKA_03932,525, antis,6,1.1,2.09,,,,,,,0,0,0,"	vreI_1",,,,,"	vreI_1",,"	vreI_1",,,,,
PROKKA_03933,228, igtop,1,0.18,0.8,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03933,228, igbot,1,0.18,0.8,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03933,324, sense,2,0.37,1.13,"	n/a","  ""hypothetical protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03933,324, antis,26,4.76,14.7,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03934,412, igtop,6,1.1,2.67,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03934,412, igbot,8,1.47,3.56,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03934,1434, sense,15,2.75,1.92,"	n/a","  ""putative transporter""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03934,1434, antis,9,1.65,1.15,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03935,18, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03935,18, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03935,894, sense,4,0.73,0.82,"	n/a","  ""EamA family protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03935,894, antis,16,2.93,3.28,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03936,49, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03936,49, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03936,600, sense,11,2.01,3.36,"	n/a","  ""transcriptional regulator""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03936,600, antis,4,0.73,1.22,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03937,37, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03937,37, igbot,2,0.37,9.9,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03937,399, sense,4,0.73,1.84,"	n/a","  ""3-demethylubiquinone-9 3-methyltransferase""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03937,399, antis,10,1.83,4.59,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03938,15, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03938,15, igbot,1,0.18,12.21,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03938,477, sense,15,2.75,5.76,"	n/a","  ""YbaK/prolyl-tRNA synthetase associated domain-containing protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03938,477, antis,3,0.55,1.15,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03939,68, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03939,68, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03939,1107, sense,0,0,0,"	n/a","  ""neuraminidase""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03939,1107, antis,2,0.37,0.33,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03940,20, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03940,20, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03940,270, sense,0,0,0,"	n/a","  ""ThiS family protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03940,270, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03941,257, igtop,4,0.73,2.85,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03941,257, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03941,426, sense,6,1.1,2.58,"	n/a","  ""DGPFAETKE family protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03941,426, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03942,36, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03942,36, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03942,414, sense,2,0.37,0.88,"	n/a","  ""glyoxalase""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03942,414, antis,2,0.37,0.88,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03943,169, igtop,1,0.18,1.08,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03943,169, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03943,1212, sense,0,0,0,"	n/a","  ""major facilitator superfamily transporter""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03943,1212, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03944,7, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03944,7, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03944,1224, sense,0,0,0,"	n/a","  ""ECF subfamily RNA polymerase sigma factor""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03944,1224, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03945,17, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03945,17, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03945,750, sense,3,0.55,0.73,"	n/a","  ""hypothetical protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03945,750, antis,1,0.18,0.24,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03946,4, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03946,4, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03946,153, sense,0,0,0,"	n/a","  ""hypothetical protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03946,153, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03947,25, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03947,25, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03947,351, sense,0,0,0,"	n/a","  ""DGPF domain-containing protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03947,351, antis,1,0.18,0.52,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03948,182, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03948,182, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03948,339, sense,0,0,0,"	n/a","  ""hypothetical protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03948,339, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03949,434, igtop,5,0.92,2.11,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03949,434, igbot,4,0.73,1.69,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03949,693, sense,5,0.92,1.32,"	n/a","  ""putative transcriptional regulator""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03949,693, antis,14,2.56,3.7,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03950,65, igtop,0,0,0,,,,,,,"	ldcA_2",0,0,0,,"	ldcA_2",,,,,"	ldcA_2",,,,,
PROKKA_03950,65, igbot,0,0,0,,,,,,,0,"	ldcA_2",0,0,,,"	ldcA_2",,,,"	ldcA_2",,,,,
PROKKA_03950,1566, sense,1,0.18,0.12,"	ldcA_2"," ""lysine-specific pyridoxal 5'-phosphate-dependent carboxylase"," LdcA""",,,,0,0,"	ldcA_2",0,,,,"	ldcA_2",,,"	ldcA_2",,,,,
PROKKA_03950,1566, antis,0,0,0,,,,,,,0,0,0,"	ldcA_2",,,,,"	ldcA_2",,"	ldcA_2",,,,,
PROKKA_03951,10, igtop,0,0,0,,,,,,,"	rimK_2",0,0,0,,"	rimK_2",,,,,"	rimK_2",,,,,
PROKKA_03951,10, igbot,0,0,0,,,,,,,0,"	rimK_2",0,0,,,"	rimK_2",,,,"	rimK_2",,,,,
PROKKA_03951,1590, sense,1,0.18,0.12,"	rimK_2"," ""ribosomal protein S6 modification protein""",,,,,0,0,"	rimK_2",0,,,,"	rimK_2",,,"	rimK_2",,,,,
PROKKA_03951,1590, antis,4,0.73,0.46,,,,,,,0,0,0,"	rimK_2",,,,,"	rimK_2",,"	rimK_2",,,,,
PROKKA_03952,183, igtop,0,0,0,,,,,,,"	bdhA_10",0,0,0,,"	bdhA_10",,,,,"	bdhA_10",,,,,
PROKKA_03952,183, igbot,0,0,0,,,,,,,0,"	bdhA_10",0,0,,,"	bdhA_10",,,,"	bdhA_10",,,,,
PROKKA_03952,795, sense,1,0.18,0.23,"	bdhA_10"," ""3-hydroxybutyrate dehydrogenase""",,,,,0,0,"	bdhA_10",0,,,,"	bdhA_10",,,"	bdhA_10",,,,,
PROKKA_03952,795, antis,1,0.18,0.23,,,,,,,0,0,0,"	bdhA_10",,,,,"	bdhA_10",,"	bdhA_10",,,,,
PROKKA_03953,95, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03953,95, igbot,3,0.55,5.78,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03953,459, sense,2,0.37,0.8,"	n/a","  ""hypothetical protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03953,459, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03954,451, igtop,1239,226.92,503.15,,,,,,,"	aotJ_3",0,0,0,,"	aotJ_3",,,,,"	aotJ_3",,,,,
PROKKA_03954,451, igbot,3,0.55,1.22,,,,,,,0,"	aotJ_3",0,0,,,"	aotJ_3",,,,"	aotJ_3",,,,,
PROKKA_03954,909, sense,1864,341.38,375.56,"	aotJ_3"," ""arginine/ornithine binding protein AotJ""",,,,,0,0,"	aotJ_3",0,,,,"	aotJ_3",,,"	aotJ_3",,,,,
PROKKA_03954,909, antis,13,2.38,2.62,,,,,,,0,0,0,"	aotJ_3",,,,,"	aotJ_3",,"	aotJ_3",,,,,
PROKKA_03955,202, igtop,23,4.21,20.85,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03955,202, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03955,747, sense,123,22.53,30.16,"	n/a","  ""amino acid ABC transporter membrane protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03955,747, antis,2,0.37,0.49,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03956,1, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03956,1, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03956,666, sense,207,37.91,56.92,"	n/a","  ""amino acid ABC transporter membrane protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03956,666, antis,5,0.92,1.37,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03957,4, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03957,4, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03957,735, sense,513,93.95,127.83,"	n/a","  ""amino acid ABC transporter ATP binding protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03957,735, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03958,77, igtop,15,2.75,35.68,,,,,,,"	ggt_3",0,0,0,,"	ggt_3",,,,,"	ggt_3",,,,,
PROKKA_03958,77, igbot,0,0,0,,,,,,,0,"	ggt_3",0,0,,,"	ggt_3",,,,"	ggt_3",,,,,
PROKKA_03958,1674, sense,254,46.52,27.79,"	ggt_3"," ""gamma-glutamyltranspeptidase precursor""",,,,,0,0,"	ggt_3",0,,,,"	ggt_3",,,"	ggt_3",,,,,
PROKKA_03958,1674, antis,2,0.37,0.22,,,,,,,0,0,0,"	ggt_3",,,,,"	ggt_3",,"	ggt_3",,,,,
PROKKA_03959,85, igtop,3,0.55,6.46,,,,,,,"	ansB",0,0,0,,"	ansB",,,,,"	ansB",,,,,
PROKKA_03959,85, igbot,0,0,0,,,,,,,0,"	ansB",0,0,,,"	ansB",,,,"	ansB",,,,,
PROKKA_03959,1089, sense,270,49.45,45.41,"	ansB"," ""glutaminase-asparaginase""",,,,,0,0,"	ansB",0,,,,"	ansB",,,"	ansB",,,,,
PROKKA_03959,1089, antis,0,0,0,,,,,,,0,0,0,"	ansB",,,,,"	ansB",,"	ansB",,,,,
PROKKA_03960,95, igtop,1,0.18,1.93,,,,,,,"	dctB_1",0,0,0,,"	dctB_1",,,,,"	dctB_1",,,,,
PROKKA_03960,95, igbot,0,0,0,,,,,,,0,"	dctB_1",0,0,,,"	dctB_1",,,,"	dctB_1",,,,,
PROKKA_03960,1902, sense,63,11.54,6.07,"	dctB_1"," ""DctB""",,,,,0,0,"	dctB_1",0,,,,"	dctB_1",,,"	dctB_1",,,,,
PROKKA_03960,1902, antis,0,0,0,,,,,,,0,0,0,"	dctB_1",,,,,"	dctB_1",,"	dctB_1",,,,,
PROKKA_03961,4, igtop,0,0,0,,,,,,,"	dctD_1",0,0,0,,"	dctD_1",,,,,"	dctD_1",,,,,
PROKKA_03961,4, igbot,0,0,0,,,,,,,0,"	dctD_1",0,0,,,"	dctD_1",,,,"	dctD_1",,,,,
PROKKA_03961,1326, sense,25,4.58,3.45,"	dctD_1"," ""DctD""",,,,,0,0,"	dctD_1",0,,,,"	dctD_1",,,"	dctD_1",,,,,
PROKKA_03961,1326, antis,2,0.37,0.28,,,,,,,0,0,0,"	dctD_1",,,,,"	dctD_1",,"	dctD_1",,,,,
PROKKA_03962,307, igtop,0,0,0,,,,,,,"	morB_2",0,0,0,,"	morB_2",,,,,"	morB_2",,,,,
PROKKA_03962,307, igbot,2,0.37,1.19,,,,,,,0,"	morB_2",0,0,,,"	morB_2",,,,"	morB_2",,,,,
PROKKA_03962,1113, sense,1,0.18,0.16,"	morB_2"," ""morphinone reductase""",,,,,0,0,"	morB_2",0,,,,"	morB_2",,,"	morB_2",,,,,
PROKKA_03962,1113, antis,1,0.18,0.16,,,,,,,0,0,0,"	morB_2",,,,,"	morB_2",,"	morB_2",,,,,
PROKKA_03963,194, igtop,1,0.18,0.94,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03963,194, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03963,207, sense,0,0,0,"	n/a","  ""hypothetical protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03963,207, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03964,5, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03964,5, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03964,624, sense,0,0,0,"	n/a","  ""ubiquinone/menaquinone biosynthesis methyltransferase UbiE""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03964,624, antis,3,0.55,0.88,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03965,325, igtop,1,0.18,0.56,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03965,325, igbot,1,0.18,0.56,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03965,1548, sense,8,1.47,0.95,"	n/a","  ""putative membrane protein"," TerC family""",,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03965,1548, antis,3,0.55,0.35,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03966,55, igtop,1,0.18,3.33,,,,,,,"	rhlG_6",0,0,0,,"	rhlG_6",,,,,"	rhlG_6",,,,,
PROKKA_03966,55, igbot,0,0,0,,,,,,,0,"	rhlG_6",0,0,,,"	rhlG_6",,,,"	rhlG_6",,,,,
PROKKA_03966,780, sense,1,0.18,0.23,"	rhlG_6"," ""beta-ketoacyl reductase""",,,,,0,0,"	rhlG_6",0,,,,"	rhlG_6",,,"	rhlG_6",,,,,
PROKKA_03966,780, antis,1,0.18,0.23,,,,,,,0,0,0,"	rhlG_6",,,,,"	rhlG_6",,"	rhlG_6",,,,,
PROKKA_03967,5, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03967,5, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03967,417, sense,0,0,0,"	n/a","  ""glcG protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03967,417, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03968,99, igtop,6,1.1,11.1,,,,,,,"	ptxR_7",0,0,0,,"	ptxR_7",,,,,"	ptxR_7",,,,,
PROKKA_03968,99, igbot,0,0,0,,,,,,,0,"	ptxR_7",0,0,,,"	ptxR_7",,,,"	ptxR_7",,,,,
PROKKA_03968,909, sense,4,0.73,0.81,"	ptxR_7"," ""transcriptional regulator PtxR""",,,,,0,0,"	ptxR_7",0,,,,"	ptxR_7",,,"	ptxR_7",,,,,
PROKKA_03968,909, antis,0,0,0,,,,,,,0,0,0,"	ptxR_7",,,,,"	ptxR_7",,"	ptxR_7",,,,,
PROKKA_03969,3, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03969,3, igbot,1,0.18,61.05,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03969,1929, sense,3,0.55,0.28,"	n/a","  ""protease""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03969,1929, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03970,86, igtop,0,0,0,,,,,,,"	ilvA2_1",0,0,0,,"	ilvA2_1",,,,,"	ilvA2_1",,,,,
PROKKA_03970,86, igbot,0,0,0,,,,,,,0,"	ilvA2_1",0,0,,,"	ilvA2_1",,,,"	ilvA2_1",,,,,
PROKKA_03970,1548, sense,1,0.18,0.12,"	ilvA2_1"," ""threonine dehydratase"," biosynthetic""",,,,0,0,"	ilvA2_1",0,,,,"	ilvA2_1",,,"	ilvA2_1",,,,,
PROKKA_03970,1548, antis,0,0,0,,,,,,,0,0,0,"	ilvA2_1",,,,,"	ilvA2_1",,"	ilvA2_1",,,,,
PROKKA_03971,4, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03971,4, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03971,408, sense,6,1.1,2.69,"	n/a","  ""hypothetical protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03971,408, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03972,44, igtop,1,0.18,4.16,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03972,44, igbot,4,0.73,16.65,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03972,74, sense,24,4.4,59.4,"	n/a","  ""P9""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_03972,74, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_03973,147, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_03973,147, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_03973,513, sense,8,1.47,2.86,"	n/a","  ""hypothetical protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
